row_id,content,theme,sentiment_word,sentiment_anls
939,开机之后离线用鲁大师检测了一下，硬盘使用8小时，新机器。海力士内存建兴固态，海力士8g内存京东659，三星内存899，建兴固态比三星便宜个80。风扇平时使用声音很轻，玩了一个不怎么需要配置的游戏实况2018，风扇声音像直升机。没精力折腾了，对笔记本配件有要求的谨慎入坑,NULL;声音;NULL;NULL;NULL;,便宜;很轻;折腾;谨慎;坑;,1;1;-1;0;-1;
940,太小了调10分钟水都烧干了，那20分钟怎么搞，这设计我也是醉了哄鬼吧,设计;,醉了;,-1;
941,发了老版的给我，提亮没有新版的效果好，差评,效果;,差评;,-1;
942,派件师傅耐心十分好，而且速度也快，好评,师傅;NULL;速度;NULL;,耐心;好;快;好评;,1;1;1;1;
943,手机非常好用，送货非常的及时！,手机;送货;,好用;及时;,1;1;
944,一次干了三箱,,,
945,还没用，老公不敢用，以后用再追加评论,NULL;,不敢用;,-1;
946,物美价廉、相当划算,NULL;NULL;,物美价廉;划算;,1;1;
947,刚用，手感还行，有点小贵。总体感觉还可以。,手感;NULL;总体;,还行;有点小贵;还可以;,1;-1;1;
948,特别好用，就是感觉有点儿大,NULL;,好用;,1;
949,东东不错哦,东东;,不错;,1;
950,真差，不能买，太上当了,NULL;,真差;,-1;
951,很好，已经是第二次买了，这次看着活动一次买了很多,NULL;,很好;,1;
952,不是真正的304不锈钢，欺诈消费者，吸铁石对锅磁性很强，真是无语了。有磁性有磁性有磁性。,NULL;NULL;NULL;,欺诈;很强;无语;,-1;1;-1;
953,口味淡，颜色重，可做汤底,口味;颜色;,淡;重;,-1;-1;
954,里面有杂质 味道像汽油味,,,
955,感觉被骗了，快递又慢，下单第三天才到,NULL;快递;,被骗了;慢;,-1;-1;
956,电量充足，充电时长超3次,电量;,充足;,1;
957,东西没收到，客服也不受理。只能过来评价里抱怨了。Plus会员买了也没用，客服根本不管。,NULL;,抱怨;,-1;
958,京东自营卖假货，不是头一回了。真得说到说到！,NULL;,假货;,-1;
959,买了一箱就用了一个，起坨，起坨，起坨，，想退货，客服却告诉我不支持退货，，有种被坑得感觉！！！,NULL;,坑;,-1;
960,看着质量一般，先屯着待用,质量;,一般;,0;
961,很赞的，自己包的也好,NULL;NULL;,很赞;好;,1;1;
962,差评，货不对版 。,NULL;货;,差评;不对;,-1;-1;
963,说实话，性价比不高，不是那么新鲜，就说那瓜子，一点瓜子的味道都没有，组合也比较坑，坚果就两种，其他的都是只是不太健康的零食，上面裹了无数的调味料。快递还好,性价比;NULL;快递;,不高;较坑;还好;,0;-1;1;
964,不好，不满意,NULL;NULL;,不好;不满意;,-1;-1;
965,以往方便面都是用盒子包装 这次就用个塑料袋 导致岁了两袋 也懒得申请,,,
966,刷毛用不到多久就平了。不怎么好,NULL;,不怎么好;,-1;
967,传文件的速度也就十几M，不知道为啥，总感觉很容易坏,NULL;,容易坏;,-1;
968,妈妈说好喝,NULL;,好喝;,1;
969,差评，发货前就不能把盖子上的土擦干净？一层厚灰尘,NULL;NULL;,差评;干净;,-1;1;
970,对京东售后服务有意见！京东对某个第三方卖家缺少约束导致我收到碎的浴柜到现在一直没给我解决,,,
971,美滋滋,,,
972,发货很快，价格便宜，五星好评。,发货;价格;NULL;,很快;便宜;五星好评;,1;1;1;
973,一般般，蓝牙距离太近，手机调最低音量声音还是太大,NULL;NULL;,一般般;太大;,0;-1;
974,日期很新鲜，一如既往的好评,日期;NULL;,新鲜;好评;,1;1;
975,差评，差评，差评，绝对的差评！<br/>买的京东自营大王牌尿不湿用了半包，红屁股敏的很厉害，之前用的从来没出现过问题，这一批次肯定有问题，京东无积极处理态度，所以决定，不管京东买的任何东西我会一直给差评，直到把问题处理满意为止！,NULL;NULL;NULL;,差评;无积极;差评;,-1;-1;-1;
976,京东的物流高效、准时！给力！点赞！,物流;NULL;NULL;NULL;,高效;准时;给力;点赞;,1;1;1;1;
977,续航能力太差，听歌两个小时就没电了，而且戴在耳朵上容易掉，耳机戴在右耳，左手拿着手机就会各种卡顿，本来买个Z17手机不错，没想到耳机这么差，差评差评差评！,续航能力;NULL;手机;NULL;耳机;,太差;容易掉;卡顿;不错;差评;,-1;-1;-1;1;-1;
978,新房装修添置很多家电，期待都好用,,,
979,挤得变形了！碎了好多。味道还不错。,NULL;NULL;味道;,变形;碎;不错;,-1;-1;1;
980,太差了 信号断断续续的 还不如以前买的300M好用,NULL;,太差;,-1;
981,还是可以的！,NULL;,可以;,1;
982,不错，小巧轻便,NULL;NULL;NULL;,不错;小巧;轻便;,1;1;1;
983,刚收到的，看着还行，先用着看看吧,看着;,还行;,1;
984,口味还不错，价格合适，买了套餐,口味;价格;,不错;合适;,1;1;
985,鄙视楼上随便就给差评的行为。<br/>手机挺好用的，比之前的小米屏幕乱蹦好的多。<br/>一开始总是抢不到，后来开通了PLUS会员才抢到的。大家快来开通Plus会员吧?????,NULL;,挺好用;,1;
986,不好！不好！不好！参加一个活动重新贴了三次，一直掉！周围人看见我就说你的双眼皮贴掉了，雷死,NULL;,不好;,-1;
987,睫毛膏卸不掉,,,
988,比超市便宜，很方便,NULL;NULL;,便宜;方便;,1;1;
989,还没吃，看了评论就不报希望了，哎怪我信了你的邪！,,,
990,不好用，放上手机老是倒,NULL;,不好用;,-1;
991,好评?中间高，四周低。晕.,NULL;NULL;,好评;高;,1;1;
992,这个书包还不错，就是15寸的电脑放上去有点着急，差不多，就是刚刚能放下，有点紧。其他地方还是比较满意的。,书包;NULL;NULL;NULL;,不错;差不多;紧;满意;,1;0;-1;1;
993,猫粮不清楚，但袋子非常脏，应该是陈货。不满意，印象分打折扣。,猫粮;袋子;印象;,不清楚;脏;不满意;,-1;-1;-1;
994,满意，,NULL;,满意;,1;
995,我用着不舒服,用着;,不舒服;,-1;
996,除了酸味，什么都没有，真的很难吃，买过的酸菜最差的一次 ，我不知道那么多好评哪里来的。,NULL;NULL;,难吃;差;,-1;-1;
997,用着还行吧，包挺大的，黑色挺好看,用着;包;NULL;,还行;挺大;好看;,1;1;1;
998,味道不错，就是没有包装，赤裸裸的。瓶子有些变形了，瓶身很脏,味道;瓶子;瓶身;,不错;变形;很脏;,1;-1;-1;
999,味道还不错吧。。。。。。,味道;,不错;,1;
1000,不用问我为什么，贴上了发现根本对不上孔位，差评没话说,NULL;NULL;,对不上;差评;,-1;-1;
1001,商品质量好，送货速度快，已多次购买，赞。,商品质量;送货速度;NULL;,好;快;赞;,1;1;1;
1002,还不错。挺好的。。自己买的相框，放床头挺合适的。,NULL;NULL;床头;,不错;挺好;合适;,1;1;1;
1003,那个霜还小的????,,,
1004,启动按钮不是很好按,按钮;,不是很好;,-1;
1005,为什么我看评价有的贴膜工具是个框，我的为什么就是几片纸，差评，花一样的钱，得到的东西却不一样,NULL;,差评;,-1;
1006,刚拿到手，打开一看有点小瑕疵，看图吧。,NULL;,瑕疵;,-1;
1007,快递太慢了，开始以十九大为理由，但是十九大结束一周了才到。。。说不过去,快递;,太慢了;,-1;
1008,价格便宜，性价比高！相信京东！,价格;性价比;,便宜;高;,1;1;
1009,系统比较流畅，玻璃还是漂亮<br/>不过手机很多小细节没注意到,系统;玻璃;,流畅;漂亮;,1;1;
1010,二手货，懒得退了。反正能用,NULL;,二手货;,-1;
1011,买了800几东西，得66京豆,,,
1012,口味还行，虽然每个都独立包装，但还是有发霉的饼,口味;NULL;,还行;发霉;,1;-1;
1013,讲真 这个不咋好看 给四星吧,,,
1014,看便宜又买了一个，还没使用,NULL;,便宜;,1;
1015,质量一般，凑合着用吧只能,质量;NULL;,一般;凑合着用;,0;0;
1016,颜色好看，最主要的是好用，唯一的不好就是，貌似是的样品，有划痕，没有透明袋包装，不影响使用，不想来回换了，折腾！希望京东以后注意,颜色;NULL;NULL;NULL;使用;NULL;,好看;好用;不好;有划痕;不影响;折腾;,1;1;-1;-1;0;-1;
1017,包装太随意了,包装;,随意;,-1;
1018,产品包装不一样，产地不一样，质量也不一样，太差劲了,NULL;,差劲;,-1;
1019,速度快！！！味道合适,速度;味道;,快;合适;,1;1;
1020,这么贵的产品，让我买的原因是因为品质好！但是你们却给我发次品！京东原来的保质保量去哪了？希望你们不要辜负我们消费者的信任！,产品;,贵;,-1;
1021,不好吃，超难吃。,NULL;NULL;,不好吃;难吃;,-1;-1;
1022,没用过，不清楚,NULL;,不清楚;,-1;
1023,性价比低且不说读取速度更是慢的不行 商品做工也太次  去上二十多块钱包邮的都比这个好！真心话。,性价比;速度;NULL;做工;,低;慢;不行;太次;,-1;-1;-1;-1;
1024,我买的是上门安装的，货到了两天了。没人联系过我。,,,
1025,跟别的版本一样，没有惊喜,NULL;,没有惊喜;,-1;
1026,货到了，但没有看见usb线，漏装了,,,
1027,第一次买，不知道好不好用，如果好用的话以后继续买这个,,,
1028,扫码显示物流单号什么鬼，京东酒水太深啊,酒水;,太深;,-1;
1029,手机收到了怎么没耳机还没用不知怎么样,,,
1030,耳机与大多数安卓手机不是很适配，听不到多长时间就会自动关手机声音或调大手机系统声音！声音的音质还行！,音质;,还行;,1;
1031,给老人买的不知道用了怎么样,,,
1032,京东自营太**，就是物流快，体验了一次太差劲，不会再来了,物流;体验;,快;差劲;,1;-1;
1033,屏幕左下角多出漏光，侧一点就会看到。难受，退了！但是再买不到1899的960了！,屏幕;NULL;,漏光;难受;,-1;-1;
1034,不怎么样！,NULL;,不怎么样;,-1;
1035,还不错，就是有点贵,NULL;NULL;,不错;有点贵;,1;-1;
1036,水壶里边有一点点小瑕疵不过不影响使用，刚拿到的时候水壶有味 烧一半壶的水味道就没了，而且烧水也挺迅速的挺好的,水壶;使用;水壶;烧水;NULL;,瑕疵;不影响;有味;迅速;挺好;,-1;0;-1;1;1;
1037,手感一般，价钱可以接受，买给小朋友玩的。,手感;,一般;,0;
1038,没有想象中的好，口大小进了N次，说是有十二种功能进去里面好像也没啥感觉，,,,
1039,棒哦.有两根黑色的.刚买回来.昨天下午订单今天十点半就到了.???,NULL;,棒;,1;
1040,昨天刚收到，还没怎么用，先给个五星，随后用了在看看,NULL;,五星;,1;
1041,还没有使用不知道好不好,,,
1042,不要买，好小包，被坑了,NULL;,坑;,-1;
1043,用了才知道。,,,
1044,整体还行，带框的眼镜夹起来有点费劲，险些没夹进去&hellip;&hellip;,整体;NULL;,还行;费劲;,1;-1;
1045,在吃，效果不错，希望身体越来越好,效果;,不错;,1;
1046,舒服,NULL;,舒服;,1;
1047,用的可以。,NULL;,可以;,1;
1048,一般，价格波动很大，红包共享无线规则不能改。无线收入提现很难，很炕，共享出处还没钱收入&hellip;,NULL;价格波动;,一般;很大;,0;1;
1049,各种性能都挺好的，就是右下角按得有声音，但是不影响使用。具体怎么样，后面用了才知道,性能;使用;,挺好;不影响;,1;0;
1050,就是有点薄，肯定是没有子初的好用,NULL;,有点薄;,-1;
1051,东西还不错，还没有用，用后如不满意，再来补充评价。,东西;NULL;,不错;不满意;,1;-1;
1052,日期九月份的要是新点就好了,,,
1053,好评多多，不错?希望快递到账！,NULL;NULL;,好评;不错;,1;1;
1054,产品质量挺好的，色泽很漂亮，以后还会经常光顾,产品质量;色泽;,挺好;漂亮;,1;1;
1055,京东的价保啊 刚买完降价五十 呵呵呵呵,,,
1056,其实很小，不实用,NULL;NULL;,很小;不实用;,1;-1;
1057,用券买的，还算经济实惠，看外面应该是正版，一下买了一箱，还不错，就是有的没有包装，书皮有点脏了，其他还好。,NULL;外面;NULL;书皮;NULL;,经济实惠;正版;不错;有点脏;还好;,1;1;1;-1;1;
1058,手机还可以，但是京东的办事效率明显不如以前，客服很敷衍,手机;客服;,还可以;敷衍;,1;-1;
1059,wiFi信号没增强效果，快递没准时到达。,,,
1060,东西刚到 用过之后再来追加评价 以前在超市买的感觉还可以,NULL;,还可以;,1;
1061,味道还是一如既往的好，唯一遗憾的是既然不是独立包装的...哎...为什么不是独立包装的...,味道;NULL;,好;遗憾;,1;-1;
1062,充满电连接后显示不是满电，听歌的话一个半小时就没电了，连2集电视剧都看不完，而且不能暂停，不能切歌，音量也不是很大，而且不用放那还耗电。。。光得冲电了,音量;,不是很大;,-1;
1063,买的时候很容易，退的时候很艰难。看京东怎么处理吧,NULL;NULL;,容易;艰难;,1;-1;
1064,头天晚上下单115，第二天早上99，说好的 四号 五号有赠品，四号下的单，收到居然没有赠品，客服回答  赠完为止  没有就是赠完了。送不起就不要送吗&hellip;&hellip;,,,
1065,太差了，叶子碎的太多，而且很多破叶子，杂质老多了杯底一层杂质，太不值了,NULL;NULL;NULL;NULL;,太差;碎;破;不值;,-1;-1;-1;-1;
1066,一直用这个牌子，感觉还不错！,NULL;,不错;,1;
1067,不行7块钱买这么一点！哎上当了！,NULL;,不行;,-1;
1068,不太好吃，奶香味不纯,香味;,不纯;,-1;
1069,容易湿pp其他都好,NULL;,好;,1;
1070,还可以吧。一样的味道,NULL;,还可以;,1;
1071,纸巾质量一般，有点后悔在网上买了，去沃尔玛买多好,质量;NULL;,一般;后悔;,0;-1;
1072,描述没有说明，只有一只耳环。其它还好。,NULL;,还好;,1;
1073,婆婆说又大又薄，没法用害我有买其他的牌子,NULL;,薄;,0;
1074,没有买几天就降价！！！！！！！！！没道理！！！！！,,,
1075,妥妥的***，包装破的不成样子，还开封了,包装;,破;,-1;
1076,不说什么了。大家自己看图吧  谨慎,NULL;,谨慎;,0;
1077,这个真的一般般，还凑合吧，不算太好，不过还是ok的。,NULL;NULL;NULL;,一般般;不算太好;ok;,0;-1;1;
1078,使用后再追评，希望没有  电流声和其他小问题。,,,
1079,买了一天，五七八八！隔离一天，再送四百元京豆，双11说好的保价30天，找了几次客服，就只会说您好是选购我们哪款新款iphone！一星只给快递小哥，二货客服，钻石买家真实感言，申请退货了，火！,NULL;,真实;,1;
1080,已丢le se桶,,,
1081,这油看起来油质很好，非常清亮，个人感觉还是可以的,油质;NULL;NULL;,很好;清亮;可以;,1;1;1;
1082,一点都不好用，糟糕的体验，,NULL;体验;,不好用;糟糕;,-1;-1;
1083,一星都不想给，算给安装师傅的吧。买了就降价，还是利用秒杀，坑害消费者,NULL;,坑害;,-1;
