26567,真的很好,NULL;,很好;,1;
26568,买来用了五天就坏了，千万不要买，客服也联系不上，再都不会在苏宁买东西了，出了问题根本就理人。,NULL;NULL;客服;,不要买;坏;联系不上;,-1;-1;-1;
26569,为什么扫码出来的不是这个产品呢？,;,;,;
26570,第一次用滴露，很好，物美价廉,NULL;NULL;,物美价廉;很好;,1;1;
26571,天际锅的质量真的很好，一直买这个品牌的，很好用，颜值也高，炖出来的粥很好吃，很满意，全5分,质量;NULL;锅;NULL;颜值;,很好;很好吃;好用;满意;高;,1;1;1;1;1;
26572,非常好用，净化效果特别强，用一段时间以后感觉室内空气清新了好多，颜值高，效果好，值得购买,效果;空气;NULL;颜值;NULL;净化效果;,好;清新;好用;高;值得购买;强;,1;1;1;1;1;1;
26573,一般，真的很一般,NULL;,一般;,0;
26574,还可以，好用,NULL;NULL;,还可以;好用;,1;1;
26575,外观大气漂亮，曲面电视65寸的大屏幕足够震撼，完全镇得住我们家的大客厅，有影院观影效果；,外观;屏幕;外观;屏幕;,大气;震撼;漂亮;大;,1;1;1;1;
26576,还可以吧，就是上水的胶管有味道，不知道有没有方法解决,NULL;NULL;,有味道;还可以;,-1;1;
26577,面膜贴了一半，让我下去拿，顶着一张面膜脸下去了，办公楼啊!!!!,;,;,;
26578,太慢了，一个地方呆了三天才走,NULL;,太慢了;,-1;
26579,第一次洗声音超级大，服务态度真的是醉醉的，开两张发票开了半个月没见回应，还各种理由，甚至没有下文，真的是无语,服务态度;声音;NULL;,醉醉的;超级大;无语;,-1;-1;-1;
26580,第一次在苏宁易购买东西，有点小失望（图1&2），内胆很多污渍印擦不干净，客服让烧壶水；烧水后，稍好一点，但污渍印还是在，算了，勉强用吧。,污渍;污渍;NULL;,多;不干净;失望;,-1;-1;-1;
26581,问起来有点糊臭味，会不会是返修货？,NULL;,糊臭味;,-1;
26582,包装差别很大，风格都不一样，上面还有个小黄人，就算是新老包装替换在页面上也应该标明吧,差别;,很大;,-1;
26583,灯泡不怎么好,灯泡;,不怎么好;,-1;
26584,还没试用，不知道如何 ，包装是不错,包装;,不错;,1;
26585,宣传说是保证无亮点，结果收到货有一个亮点，联系客服让我联系售后，LG售后说一个亮点是正常范围内，苏宁也不能退换货，真是差到极致了，以后再也不在苏宁易购上买东西了,NULL;,差;,-1;
26586,手机像素差，物流慢,像素;物流;,差;慢;,-1;-1;
26587,快递找各种理由不肯送到楼下 非要到门口去取 买的全是漱口水洗发露 一个女人搬不动 2016年的库存货 外面有薄膜包装没漏液,包装;,没漏液;,1;
26588,不满意，准备退货，但我们这里没有售后服务，只好要了,NULL;,不满意;,-1;
26589,饭有锅巴,;,;,;
26590,东西收到了，四个字形容：粗制滥造，有损车子形象，大家千万别买了，后悔莫及，虽然钱不贵，但是这种质量还好意思上苏宁易购，呵呵,NULL;NULL;NULL;,粗制滥造;后悔莫及;不贵;,-1;-1;1;
26591,效果很好，我很喜欢，但是明明说好的30片只给我发了28片，差评,NULL;NULL;效果;,很喜欢;差评;很好;,1;-1;1;
26592,感觉一般吧，刚用一次，感觉还是有头屑，头也痒，希望用时间长了会没有头屑吧，以后再追评,NULL;NULL;,痒;一般;,-1;0;
26593,不容易上色,上色;,不容易;,1;
26594,买的超值的一款电视，画质非常好，看电影超级爽，选了很久，选中了LG，,画质;看电影;电视;,好;爽;超值;,1;1;1;
26595,很好的平衡车，时尚，方便。,车;NULL;NULL;,很好;时尚;方便;,1;1;1;
26596,差评、小米70mA实际使用一个月充一次电。这个60mA一个礼拜的用不了。没有可比性。,NULL;NULL;,用不了;差评;,-1;-1;
26597,不错挺清漆的很好好。,NULL;NULL;NULL;,不错;很好;好;,1;1;1;
26598,声音太小 音质也一般,音质;声音;,一般;太小;,0;-1;
26599,还可以吧 就是数据线有点短,数据线;NULL;,有点短;还可以;,-1;1;
26600,前面买的我其它产品，价格才几十块钱，心想这个价格这么高肯定会好，没有想到电池刚到就开不了机，等冲了一会电后才可以，用电池医生一查，里感觉到估计 不行，先用一段时间再看看吧！,电池;NULL;,开不了机;不行;,-1;-1;
26601,产品给力，用了很好,产品;NULL;,给力;很好;,1;1;
26602,用了半天也剪不掉，最后怪我衣服没起球，不起球我疯了要去剪毛球啊。不想退货了，只想给差评。,NULL;,差评;,-1;
26603,其它都还行，唯独上网那叫一个慢，同样的无线网同样的距离下载同一个APP，我P8就10秒下载完毕，麦芒5要下两分钟，一开始以为是手机有问题，又找来一部麦芒5，同样龟速，然后上网查麦芒5用户体验，麦芒5上网速度慢是公认的弊病，然后就送老人当老人机了。。,NULL;NULL;上网;上网速度;,龟速;还行;慢;慢;,-1;1;-1;-1;
26604,膜比手机小的厉害，完全是废品，用不上。,膜;膜;膜;,用不上;废品;小;,-1;-1;-1;
26605,第一次上苏宁太让人失望了……开始说有师傅免费上门安装，结果等了三天也没见人影！！自己花钱安上了，又总是发出奇怪的鸣响声，现在也不敢通电也不敢用！！打电话给客服，又说等两天会有师傅联系我………我联系本地的客服电话吧！！又没人接…………我就想问问你们苏宁还敢更***点吗？？？？？,NULL;苏宁;NULL;响声;,没人接;失望;不敢用;奇怪;,-1;-1;-1;-1;
26606,速度快，手机样式好看，待机时间还可以，但是耍手机有点耗电和发热，还有领券活动一完手机直降，蓝牙耳机什么时候发货,NULL;NULL;样式;速度;待机时间;,耗电;发热;好看;快;还可以;,-1;-1;1;1;1;
26607,不错，下次还到苏宁易购,NULL;,不错;,1;
26608,一班,;,;,;
26609,为什么没有取物夹，烤了东西怎么取,;,;,;
26610,正在使用中[追评]血压测量明显偏低，而且测量数值老是那几个数，换个有血压高的人测量也是明显偏低。,测量;,偏低;,-1;
26611,清洗还是比较容易的,清洗;,容易;,1;
26612,很不错  货收到了,NULL;,不错;,1;
26613,等了一星周才发货，有点慢,NULL;,有点慢;,-1;
26614,收到货，打开看了下，我买了2件。一个红色一件蓝色，跟我老公用，结果不知道想啥呢，居然只给我们带了一节电池，老公几天都没用，直到有时间才买的电池，不好,NULL;,不好;,-1;
26615,宝贝很好，客服服务很好，售后安装也很好。,宝贝;客服服务;售后安装;,很好;很好;很好;,1;1;1;
26616,用着还不错,用着;,不错;,1;
26617,不好用，很水,NULL;,不好用;,-1;
26618,安装费居然要80，苏宁是自己作死啊,苏宁;,作死;,-1;
26619,质量不错，材质柔软，音质清晰，满意,音质;质量;材质;NULL;,清晰;不错;柔软;满意;,1;1;1;1;
26620,物流很快，服务态度一直很好，宝贝收到了，非常满意。,物流;NULL;服务态度;,很快;满意;很好;,1;1;1;
26621,冰柜不错、好评！,冰柜;冰柜;,不错;好评;,1;1;
26622,客服有时回复太慢，物流一般，说送遮光罩也没送，主要是uv镜一直套不上去，不知道怎么回事，后面寄了两个也拧不上去，会不会是镜头问题不知道。,物流;NULL;回复;,一般;拧不上;太慢;,0;-1;-1;
26623,外观整体很漂亮，但有个坑，有点遗憾。,NULL;外观;NULL;整体;,坑;漂亮;遗憾;漂亮;,-1;1;-1;1;
26624,电视超棒！屏幕大很清晰。功能正在摸索中，海信品牌还是很不错的！物流很棒，送货快 赞一个！,屏幕;送货;NULL;品牌;物流;电视;屏幕;,清晰;快;赞;不错;很棒;超棒;大;,1;1;1;1;1;1;1;
26625,从下单到安装完成历时10天，成功地避过了最热的那段日子，给你们点赞。二十天内还降了***，可以可以，你们赢了。不过空调还不错。,空调;NULL;,不错;点赞;,1;1;
26626,还没有用，用了再评论,;,;,;
26627,货物不错，挺好的，就是物流太慢了,货物;NULL;物流;,不错;挺好;太慢了;,1;1;-1;
26628,味道好难闻，一点不好用，没效果,味道;NULL;NULL;,难闻;不好用;没效果;,-1;-1;-1;
26629,就是感觉图文不符，以前买的不是介个样子的，这个一打开就露出来了，连个口都没封锡箔纸，不喜欢，味道也太重,味道;NULL;NULL;,太重;不喜欢;不符;,-1;-1;-1;
26630,赞赞，第一次买，会常来的哦。设计的好棒，手感柔软细腻光滑的,手感;手感;NULL;手感;设计;,柔软;光滑;赞;细腻;好棒;,1;1;1;1;1;
26631,发过来都破了，整瓶碎的稀巴烂，差点划到手,NULL;NULL;NULL;,稀巴烂;破;碎;,-1;-1;-1;
26632,苏宁漏发货，客服后来补了20元无敌券，但有效期没有说明得很清楚，不小心就过期了。没收到货，也就无从评论。,苏宁;有效期;,漏;没有清楚;,-1;-1;
26633,晚上看的不清楚，对方的车牌看不清楚[追评]赠送的电源线没有插头,NULL;车牌;,不清楚;看不清楚;,-1;-1;
26634,很好，送货员耐心，态度很好，冰箱很安静,态度;NULL;冰箱;送货员;,很好;很好;安静;耐心;,1;1;1;1;
26635,第一个是坏的直接扔了，客服态度不错，又给邮了一个可以用，说真的质量太一般，一分钱一分货吧服务，物流给5星,NULL;客服态度;质量;NULL;,坏;不错;太一般;一分钱一分货;,-1;1;-1;-1;
26636,买贵了，比实体店还贵。,NULL;,贵;,-1;
26637,还可以，就是物流有点慢，理解,物流;NULL;,有点慢;还可以;,-1;1;
26638,刚收到货还没有用，先好评,NULL;,好评;,1;
26639,不行，机油摸起来粘性不好，加油时慢倒没有拉丝感。现在加到么托车上用。发动机比以前响！！！！！,发动机;NULL;NULL;粘性;,响;慢;不行;不好;,-1;-1;-1;-1;
26640,海可以,NULL;,可以;,1;
26641,高音不怎么样，实物也一般。,实物;高音;,一般;不怎么样;,0;-1;
26642,海尔的小商品质量越来越次了，购买了两天，温度显示就缺了两道。说是15天，换新的，找商家，商家说让找海尔售后，找海尔售后，海尔售后说，没有配件，说有配件时再给你修，商家所说的，15天，有质量问题管换，只是个幌子，骗人的鬼话，[追评]购买两天，质量问题，不给换新的，让你找海尔售后，海尔售后给你维修，,NULL;质量;NULL;,骗人;次;幌子;,-1;-1;-1;
26643,电视效果很棒啊～清晰度，色彩对比很好，看着很舒服，价格也很实惠的。,看着;电视效果;价格;色彩;,舒服;很棒;实惠;很好;,1;1;1;1;
26644,第二个了 都官网注册成功,;,;,;
26645,手机还行，就是送的钢化膜太小了，找客服说就这样，贴上去好丑，起不到保护作用，好伤心,手机;NULL;钢化膜;NULL;,还行;好丑;太小;伤心;,1;-1;-1;-1;
26646,三星手机用不了，买了只能送人，这还分呢,手机;,用不了;,-1;
26647,服务太差了，快递送了一半又转换一家连个信息都没有还不送到家，苏宁自营的产品，问苏宁说找厂家客服，厂家也是不尽人意问了半天也没有给消息？,服务;厂家;,太差;不尽人意;,-1;-1;
26648,这款炉灶火焰可以，到时放平底锅较安全，否则锅内食物放不均匀，就会倾斜，容易烫伤。不知如何解决,锅;NULL;,安全;可以;,1;1;
26649,相当不满意的一次购物，拍的m185收到货是m186。虽然没有多大区别，就是心里就是超级不爽，因为上班马上要用，货也不能换。就很烦,NULL;购物;心里;,很烦;不满意;不爽;,-1;-1;-1;
26650,制冷要开七档才有效果 五档一整夜到第二天九点冰糕居然都没冻好！而且声音是真的很大！哪里小了！！！客服不怎样 快递哥挺好的,NULL;快递哥;声音;客服;,没好;挺好;很大;不怎样;,-1;1;-1;-1;
26651,电压力锅很漂亮，包装很好，没有使用那，等使用过后再去评价。,NULL;包装;,漂亮;很好;,1;1;
26652,为什么没有耳机啊,;,;,;
26653,物流包装一点也不用心，一个箱子就邮寄过来了，一点防护都没有，锅体表面有轻微划伤，不知内部是否有问题。目前还没用，希望不会有质量问题,表面;,划伤;,-1;
26654,还不错，比没有强多了,NULL;,不错;,1;
26655,收到了~味道和实体店的买的不一样~可以二维码扫描~不知道是不是正品~以后不会回购了~,;,;,;
26656,相对价格来说材质一般，还没用。,材质;,一般;,0;
26657,美的空调值得信赖,空调;,值得信赖;,1;
26658,和上次8元多买的一模一样商品条码也一样，这个说不带硅油，商品上就没写不带硅油，完全是瞎说，骗子。,NULL;,骗子;,-1;
26659,东西一般,东西;,一般;,0;
26660,不是特意用过一段时间才来评价的，小天鹅洗衣机不仅动力足，容量大，洗的净，而且功能很实用，尤其是WiFi智能洗衣，特别适合平时工作比较忙的朋友，通过家用WiFi一键控制，想什么时候洗就什么时候洗！科技改变生活、享受人生，这句话我非常赞同！,功能;wifi;动力;容量;,实用;智能;足;大;,1;1;1;1;
26661,包装箱里怎么没有发票，收据和说明书，合格证？[追评]目前还没有用,;,;,;
26662,这些配件，好像回收的配件，生锈……不知道能不能用一年怪不得别人说买苏宁自营的好，商家的差太多了买错了退也退不掉的这人做生意能做到长久吗,苏宁自营;配件;NULL;商家;,好;生锈;长久;差太多;,1;-1;1;-1;
26663,产品除充电口胶塞易有点下陷，扣出来时易使其边沿有少许损伤外，其它还可以，反应也够灵敏，还没试过通话。,反应;NULL;NULL;,灵敏;损伤;还可以;,1;-1;1;
26664,不直推托 不给开发票,;,;,;
26665,显卡很给力，在启动软件时速度很慢，进入软件后应用不影响，总得来说很一般。,显卡;速度;NULL;应用;,给力;很慢;一般;不影响;,1;-1;0;0;
26666,用了也没感觉啥感觉啊…加了冰吹起来也比普通风扇凉不了多少，而且声音也挺大的。晚上睡觉吹好吵得睡不着。最后还是的关掉吹风扇睡,睡觉;NULL;声音;,好吵;没感觉;挺大;,-1;-1;-1;
26667,东西拿到了，耳机是坏的。接电话按钮坏的,耳机;按钮;,坏;坏;,-1;-1;
26668,是老包装吧？和在超市买的包装不一样,;,;,;
26669,大家千万别买 我买的有问题 吸油烟 一二三档没区别 喊厂家来处理 一直不来 问苏宁 多少次了 也是没消息,NULL;NULL;,有问题;没区别;,-1;0;
26670,用了几天 感觉还不错 手机是正品 就是手机屏幕感觉有点黄,NULL;手机;,不错;正品;,1;1;
26671,包装挺好的，补水效果好！,补水效果;包装;,好;挺好;,1;1;
26672,音质一般吧，第一次买不知道是不是正品，耳机L处有小瑕疵轻微的划痕！,耳机;音质;耳机;,划痕;一般;瑕疵;,-1;0;-1;
